Points_0,Points_1,Points_2,Points_Magnitude,R_0,R_1,R_2,R_3,R_4,R_5,R_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,U_0,U_1,U_2,U_Magnitude,alpha.water,arc_length,devReff_0,devReff_1,devReff_2,devReff_3,devReff_4,devReff_5,devReff_Magnitude,epsilon,k,nuEff,nut,omega,p,p_rgh,Point ID,vtkValidPointMask,yPlus
0.2,0.0278,0.0005,0.201923,0.00645312,0.00645306,0.00645309,-0.00213583,0,0,0.0113793,0.629812,1.41012e-06,0,0.629812,0,0,0,0,0,0,0,0.629812,1.41012e-06,0,0.629812,0.999999,0.0278,5.22317e-08,-5.24234e-08,1.91702e-10,-0.00384641,0,0,0.00384641,0.0357438,0.00967964,0.000424628,0.000235949,41.0457,-2.92391,-0.196727,278,1,0
0.2,0.0279,0.0005,0.201937,0.00649099,0.00649093,0.00649096,-0.00213985,0,0,0.0114445,0.630711,1.41629e-06,0,0.630711,0,0,0,0,0,0,0,0.630711,1.41629e-06,0,0.630711,0.999999,0.0279,5.23177e-08,-5.25113e-08,1.93641e-10,-0.00384042,0,0,0.00384042,0.0358837,0.00973644,0.000426475,0.000237796,40.9661,-2.93372,-0.196727,279,1,0
0.2,0.028,0.0005,0.201951,0.00652886,0.0065288,0.00652883,-0.00214387,0,0,0.0115097,0.63161,1.42246e-06,0,0.63161,0,0,0,0,0,0,0,0.63161,1.42246e-06,0,0.63161,0.999999,0.028,5.24036e-08,-5.25992e-08,1.9558e-10,-0.00383442,0,0,0.00383442,0.0360235,0.00979325,0.000428322,0.000239643,40.8866,-2.94353,-0.196727,280,1,0
0.2,0.0281,0.0005,0.201965,0.00656673,0.00656667,0.0065667,-0.00214788,0,0,0.0115749,0.63251,1.42863e-06,0,0.63251,0,0,0,0,0,0,0,0.63251,1.42863e-06,0,0.63251,0.999999,0.0281,5.24895e-08,-5.26871e-08,1.97518e-10,-0.00382842,0,0,0.00382842,0.0361633,0.00985005,0.000430169,0.00024149,40.8071,-2.95334,-0.196727,281,1,0
0.2,0.0282,0.0005,0.201979,0.0066046,0.00660454,0.00660457,-0.0021519,0,0,0.0116401,0.633409,1.43481e-06,0,0.633409,0,0,0,0,0,0,0,0.633409,1.43481e-06,0,0.633409,0.999999,0.0282,5.25755e-08,-5.2775e-08,1.99457e-10,-0.00382242,0,0,0.00382242,0.0363032,0.00990685,0.000432016,0.000243337,40.7275,-2.96314,-0.196727,282,1,0
0.2,0.0283,0.0005,0.201993,0.00664247,0.00664241,0.00664244,-0.00215592,0,0,0.0117053,0.634308,1.44098e-06,0,0.634308,0,0,0,0,0,0,0,0.634308,1.44098e-06,0,0.634308,0.999999,0.0283,5.26614e-08,-5.28628e-08,2.01396e-10,-0.00381643,0,0,0.00381643,0.036443,0.00996365,0.000433863,0.000245184,40.648,-2.97295,-0.196727,283,1,0
0.2,0.0284,0.0005,0.202007,0.00668114,0.00668108,0.00668111,-0.00215948,0,0,0.0117718,0.63518,1.44707e-06,0,0.63518,0,0,0,0,0,0,0,0.63518,1.44707e-06,0,0.63518,0.999999,0.0284,5.26838e-08,-5.2887e-08,2.03121e-10,-0.00381063,0,0,0.00381063,0.0365974,0.0100217,0.000435679,0.000246999,40.5841,-2.98277,-0.196729,284,1,0
0.2,0.0285,0.0005,0.202021,0.00672022,0.00672016,0.00672019,-0.00216283,0,0,0.0118389,0.636037,1.45312e-06,0,0.636037,0,0,0,0,0,0,0,0.636037,1.45312e-06,0,0.636037,0.999999,0.0285,5.26745e-08,-5.28792e-08,2.04739e-10,-0.00380493,0,0,0.00380493,0.0367592,0.0100803,0.000437479,0.000248799,40.5282,-2.99258,-0.196731,285,1,0
0.2,0.0286,0.0005,0.202035,0.00675929,0.00675923,0.00675926,-0.00216617,0,0,0.0119061,0.636894,1.45917e-06,0,0.636894,0,0,0,0,0,0,0,0.636894,1.45917e-06,0,0.636894,0.999999,0.0286,5.26651e-08,-5.28715e-08,2.06357e-10,-0.00379924,0,0,0.00379924,0.0369209,0.0101389,0.000439279,0.0002506,40.4722,-3.00239,-0.196733,286,1,0
0.2,0.0287,0.0005,0.202049,0.00679837,0.00679831,0.00679834,-0.00216951,0,0,0.0119733,0.637751,1.46522e-06,0,0.637751,0,0,0,0,0,0,0,0.637751,1.46522e-06,0,0.637751,0.999999,0.0287,5.26557e-08,-5.28637e-08,2.07974e-10,-0.00379354,0,0,0.00379354,0.0370827,0.0101975,0.000441079,0.0002524,40.4162,-3.0122,-0.196735,287,1,0
0.2,0.0288,0.0005,0.202064,0.00683744,0.00683738,0.00683741,-0.00217285,0,0,0.0120404,0.638609,1.47127e-06,0,0.638609,0,0,0,0,0,0,0,0.638609,1.47127e-06,0,0.638609,0.999999,0.0288,5.26464e-08,-5.2856e-08,2.09592e-10,-0.00378784,0,0,0.00378784,0.0372444,0.0102561,0.000442879,0.0002542,40.3602,-3.02201,-0.196737,288,1,0
0.2,0.0289,0.0005,0.202078,0.00687652,0.00687646,0.00687649,-0.00217619,0,0,0.0121076,0.639466,1.47732e-06,0,0.639466,0,0,0,0,0,0,0,0.639466,1.47732e-06,0,0.639466,0.999999,0.0289,5.2637e-08,-5.28482e-08,2.1121e-10,-0.00378215,0,0,0.00378215,0.0374062,0.0103147,0.000444679,0.000256,40.3042,-3.03183,-0.196739,289,1,0
0.2,0.029,0.0005,0.202092,0.0069156,0.00691553,0.00691556,-0.00217953,0,0,0.0121748,0.640323,1.48337e-06,0,0.640323,0,0,0,0,0,0,0,0.640323,1.48337e-06,0,0.640323,0.999999,0.029,5.26277e-08,-5.28405e-08,2.12828e-10,-0.00377645,0,0,0.00377645,0.0375679,0.0103733,0.00044648,0.0002578,40.2482,-3.04164,-0.196741,290,1,0
0.2,0.0291,0.0005,0.202107,0.00695467,0.00695461,0.00695464,-0.00218288,0,0,0.012242,0.641181,1.48942e-06,0,0.641181,0,0,0,0,0,0,0,0.641181,1.48942e-06,0,0.641181,0.999999,0.0291,5.26183e-08,-5.28327e-08,2.14446e-10,-0.00377075,0,0,0.00377075,0.0377297,0.010432,0.00044828,0.0002596,40.1922,-3.05145,-0.196743,291,1,0
0.2,0.0292,0.0005,0.202121,0.00699423,0.00699416,0.00699419,-0.00218601,0,0,0.01231,0.642025,1.49538e-06,0,0.642025,0,0,0,0,0,0,0,0.642025,1.49538e-06,0,0.642025,0.999999,0.0292,5.25733e-08,-5.27943e-08,2.2106e-10,-0.00376516,0,0,0.00376516,0.0378998,0.0104913,0.00045006,0.00026138,40.1437,-3.06126,-0.196745,292,1,0
0.2,0.0293,0.0005,0.202135,0.00703473,0.00703467,0.0070347,-0.00218875,0,0,0.0123795,0.642845,1.50113e-06,0,0.642845,0,0,0,0,0,0,0,0.642845,1.50113e-06,0,0.642845,0.999999,0.0293,5.2457e-08,-5.26947e-08,2.37668e-10,-0.00375976,0,0,0.00375976,0.0380867,0.010552,0.000451799,0.00026312,40.1104,-3.07107,-0.196747,293,1,0
0.2,0.0294,0.0005,0.20215,0.00707524,0.00707518,0.00707521,-0.00219149,0,0,0.012449,0.643664,1.50688e-06,0,0.643664,0,0,0,0,0,0,0,0.643664,1.50688e-06,0,0.643664,0.999999,0.0294,5.23407e-08,-5.2595e-08,2.54275e-10,-0.00375436,0,0,0.00375436,0.0382735,0.0106128,0.000453539,0.00026486,40.077,-3.08088,-0.196749,294,1,0
0.2,0.0295,0.0005,0.202165,0.00711575,0.00711568,0.00711572,-0.00219423,0,0,0.0125186,0.644484,1.51264e-06,0,0.644484,0,0,0,0,0,0,0,0.644484,1.51264e-06,0,0.644484,0.999999,0.0295,5.22244e-08,-5.24953e-08,2.70883e-10,-0.00374896,0,0,0.00374896,0.0384604,0.0106736,0.000455279,0.000266599,40.0437,-3.0907,-0.196751,295,1,0
0.2,0.0296,0.0005,0.202179,0.00715625,0.00715619,0.00715622,-0.00219696,0,0,0.0125881,0.645303,1.51839e-06,0,0.645303,0,0,0,0,0,0,0,0.645303,1.51839e-06,0,0.645303,0.999999,0.0296,5.21081e-08,-5.23956e-08,2.8749e-10,-0.00374356,0,0,0.00374356,0.0386473,0.0107343,0.000457019,0.000268339,40.0103,-3.10051,-0.196753,296,1,0
0.2,0.0297,0.0005,0.202194,0.00719676,0.0071967,0.00719673,-0.0021997,0,0,0.0126577,0.646123,1.52415e-06,0,0.646123,0,0,0,0,0,0,0,0.646123,1.52415e-06,0,0.646123,0.999999,0.0297,5.19918e-08,-5.22959e-08,3.04098e-10,-0.00373816,0,0,0.00373816,0.0388342,0.0107951,0.000458758,0.000270079,39.977,-3.11032,-0.196754,297,1,0
0.2,0.0298,0.0005,0.202209,0.00723727,0.00723721,0.00723724,-0.00220244,0,0,0.0127273,0.646942,1.5299e-06,0,0.646942,0,0,0,0,0,0,0,0.646942,1.5299e-06,0,0.646942,0.999999,0.0298,5.18755e-08,-5.21962e-08,3.20705e-10,-0.00373276,0,0,0.00373276,0.039021,0.0108559,0.000460498,0.000271819,39.9436,-3.12013,-0.196756,298,1,0
0.2,0.0299,0.0005,0.202223,0.00727778,0.00727771,0.00727775,-0.00220517,0,0,0.0127969,0.647762,1.53566e-06,0,0.647762,0,0,0,0,0,0,0,0.647762,1.53566e-06,0,0.647762,0.999999,0.0299,5.17593e-08,-5.20966e-08,3.37313e-10,-0.00372736,0,0,0.00372736,0.0392079,0.0109166,0.000462238,0.000273558,39.9103,-3.12994,-0.196758,299,1,0
0.2,0.03,0.0005,0.202238,0.00731829,0.00731822,0.00731825,-0.00220791,0,0,0.0128664,0.648581,1.54141e-06,0,0.648581,0,0,0,0,0,0,0,0.648581,1.54141e-06,0,0.648581,1,0.03,5.1643e-08,-5.19969e-08,3.5392e-10,-0.00372196,0,0,0.00372196,0.0393948,0.0109774,0.000463978,0.000275298,39.8769,-3.13976,-0.19676,300,1,0
0.2,0.0301,0.0005,0.202253,0.00736047,0.0073604,0.00736043,-0.00221011,0,0,0.0129388,0.649366,1.54694e-06,0,0.649366,0,0,0,0,0,0,0,0.649366,1.54694e-06,0,0.649366,1,0.0301,5.13561e-08,-5.16928e-08,3.36736e-10,-0.00371686,0,0,0.00371686,0.0396104,0.0110406,0.000465645,0.000276965,39.8656,-3.14957,-0.19676,301,1,0
0.2,0.0302,0.0005,0.202268,0.00740265,0.00740258,0.00740262,-0.00221231,0,0,0.0130112,0.650152,1.55248e-06,0,0.650152,0,0,0,0,0,0,0,0.650152,1.55248e-06,0,0.650152,1,0.0302,5.10693e-08,-5.13888e-08,3.19553e-10,-0.00371175,0,0,0.00371175,0.039826,0.0111039,0.000467312,0.000278632,39.8543,-3.15938,-0.196759,302,1,0
0.2,0.0303,0.0005,0.202283,0.00744483,0.00744476,0.0074448,-0.00221451,0,0,0.0130835,0.650937,1.55801e-06,0,0.650937,0,0,0,0,0,0,0,0.650937,1.55801e-06,0,0.650937,1,0.0303,5.07824e-08,-5.10847e-08,3.02369e-10,-0.00370665,0,0,0.00370665,0.0400416,0.0111672,0.000468978,0.000280299,39.8429,-3.16919,-0.196759,303,1,0
0.2,0.0304,0.0005,0.202298,0.00748701,0.00748695,0.00748698,-0.00221671,0,0,0.0131559,0.651723,1.56354e-06,0,0.651723,0,0,0,0,0,0,0,0.651723,1.56354e-06,0,0.651723,1,0.0304,5.04955e-08,-5.07807e-08,2.85186e-10,-0.00370155,0,0,0.00370155,0.0402572,0.0112305,0.000470645,0.000281966,39.8316,-3.179,-0.196759,304,1,0
0.2,0.0305,0.0005,0.202313,0.00752919,0.00752913,0.00752916,-0.00221892,0,0,0.0132283,0.652508,1.56907e-06,0,0.652508,0,0,0,0,0,0,0,0.652508,1.56907e-06,0,0.652508,1,0.0305,5.02087e-08,-5.04767e-08,2.68002e-10,-0.00369644,0,0,0.00369644,0.0404728,0.0112937,0.000472312,0.000283633,39.8202,-3.18881,-0.196759,305,1,0
0.2,0.0306,0.0005,0.202328,0.00757137,0.00757131,0.00757134,-0.00222112,0,0,0.0133007,0.653294,1.5746e-06,0,0.653294,0,0,0,0,0,0,0,0.653294,1.5746e-06,0,0.653294,1,0.0306,4.99218e-08,-5.01726e-08,2.50818e-10,-0.00369134,0,0,0.00369134,0.0406884,0.011357,0.000473979,0.0002853,39.8089,-3.19862,-0.196758,306,1,0
0.2,0.0307,0.0005,0.202343,0.00761355,0.00761349,0.00761352,-0.00222332,0,0,0.0133731,0.654079,1.58014e-06,0,0.654079,0,0,0,0,0,0,0,0.654079,1.58014e-06,0,0.654079,1,0.0307,4.9635e-08,-4.98686e-08,2.33635e-10,-0.00368623,0,0,0.00368623,0.0409039,0.0114203,0.000475646,0.000286967,39.7976,-3.20842,-0.196758,307,1,0
0.2,0.0308,0.0005,0.202358,0.00765573,0.00765567,0.0076557,-0.00222552,0,0,0.0134455,0.654865,1.58567e-06,0,0.654865,0,0,0,0,0,0,0,0.654865,1.58567e-06,0,0.654865,1,0.0308,4.93481e-08,-4.95645e-08,2.16451e-10,-0.00368113,0,0,0.00368113,0.0411195,0.0114836,0.000477313,0.000288634,39.7862,-3.21823,-0.196758,308,1,0
0.2,0.0309,0.0005,0.202374,0.00769921,0.00769914,0.00769918,-0.0022274,0,0,0.0135201,0.65563,1.59076e-06,0,0.65563,0,0,0,0,0,0,0,0.65563,1.59076e-06,0,0.65563,1,0.0309,4.87588e-08,-4.89527e-08,1.9398e-10,-0.00367621,0,0,0.00367621,0.041357,0.0115488,0.000478925,0.000290245,39.7893,-3.22804,-0.196758,309,1,0
0.2,0.031,0.0005,0.202389,0.00774332,0.00774326,0.00774329,-0.00222913,0,0,0.0135958,0.656385,1.59563e-06,0,0.656385,0,0,0,0,0,0,0,0.656385,1.59563e-06,0,0.656385,1,0.031,4.80181e-08,-4.81869e-08,1.68865e-10,-0.00367139,0,0,0.00367139,0.0416054,0.0116149,0.000480508,0.000291828,39.7996,-3.23785,-0.196758,310,1,0
0.2,0.0311,0.0005,0.202404,0.00778744,0.00778738,0.00778741,-0.00223085,0,0,0.0136714,0.65714,1.60051e-06,0,0.65714,0,0,0,0,0,0,0,0.65714,1.60051e-06,0,0.65714,1,0.0311,4.72775e-08,-4.74212e-08,1.43751e-10,-0.00366657,0,0,0.00366657,0.0418538,0.0116811,0.000482091,0.000293412,39.8099,-3.24767,-0.196757,311,1,0
0.2,0.0312,0.0005,0.20242,0.00783156,0.0078315,0.00783153,-0.00223257,0,0,0.0137471,0.657894,1.60538e-06,0,0.657894,0,0,0,0,0,0,0,0.657894,1.60538e-06,0,0.657894,1,0.0312,4.65369e-08,-4.66554e-08,1.18636e-10,-0.00366174,0,0,0.00366174,0.0421022,0.0117473,0.000483675,0.000294995,39.8202,-3.25748,-0.196757,312,1,0
0.2,0.0313,0.0005,0.202435,0.00787568,0.00787562,0.00787565,-0.0022343,0,0,0.0138228,0.658649,1.61025e-06,0,0.658649,0,0,0,0,0,0,0,0.658649,1.61025e-06,0,0.658649,1,0.0313,4.57962e-08,-4.58897e-08,9.35213e-11,-0.00365692,0,0,0.00365692,0.0423505,0.0118135,0.000485258,0.000296579,39.8305,-3.26729,-0.196757,313,1,0
0.2,0.0314,0.0005,0.202451,0.00791979,0.00791974,0.00791976,-0.00223602,0,0,0.0138985,0.659404,1.61513e-06,0,0.659404,0,0,0,0,0,0,0,0.659404,1.61513e-06,0,0.659404,1,0.0314,4.50556e-08,-4.51239e-08,6.84072e-11,-0.0036521,0,0,0.0036521,0.0425989,0.0118797,0.000486842,0.000298162,39.8408,-3.27709,-0.196757,314,1,0
0.2,0.0315,0.0005,0.202466,0.00796391,0.00796385,0.00796388,-0.00223774,0,0,0.0139742,0.660159,1.62e-06,0,0.660159,0,0,0,0,0,0,0,0.660159,1.62e-06,0,0.660159,1,0.0315,4.4315e-08,-4.43582e-08,4.32921e-11,-0.00364728,0,0,0.00364728,0.0428473,0.0119458,0.000488425,0.000299746,39.8511,-3.28691,-0.196757,315,1,0
0.2,0.0316,0.0005,0.202482,0.00800803,0.00800797,0.008008,-0.00223947,0,0,0.0140499,0.660914,1.62487e-06,0,0.660914,0,0,0,0,0,0,0,0.660914,1.62487e-06,0,0.660914,1,0.0316,4.35743e-08,-4.35924e-08,1.8177e-11,-0.00364245,0,0,0.00364245,0.0430957,0.012012,0.000490009,0.000301329,39.8614,-3.29672,-0.196756,316,1,0
0.2,0.0317,0.0005,0.202497,0.00805288,0.00805283,0.00805286,-0.00224105,0,0,0.0141268,0.66166,1.62942e-06,0,0.66166,0,0,0,0,0,0,0,0.66166,1.62942e-06,0,0.66166,1,0.0317,4.27401e-08,-4.27476e-08,7.64785e-12,-0.00363772,0,0,0.00363772,0.0433566,0.0120793,0.000491561,0.000302882,39.8789,-3.30652,-0.196756,317,1,0
0.2,0.0318,0.0005,0.202513,0.00809922,0.00809917,0.0080992,-0.00224234,0,0,0.0142063,0.662388,1.63334e-06,0,0.662388,0,0,0,0,0,0,0,0.662388,1.63334e-06,0,0.662388,1,0.0318,4.17185e-08,-4.17446e-08,2.62879e-11,-0.00363316,0,0,0.00363316,0.0436425,0.0121488,0.000493052,0.000304373,39.9107,-3.31633,-0.196754,318,1,0
0.2,0.0319,0.0005,0.202529,0.00814556,0.00814551,0.00814554,-0.00224364,0,0,0.0142858,0.663115,1.63725e-06,0,0.663115,0,0,0,0,0,0,0,0.663115,1.63725e-06,0,0.663115,1,0.0319,4.06969e-08,-4.07417e-08,4.49272e-11,-0.0036286,0,0,0.0036286,0.0439284,0.0122183,0.000494543,0.000305863,39.9425,-3.32614,-0.196753,319,1,0
0.2,0.032,0.0005,0.202544,0.0081919,0.00819185,0.00819188,-0.00224494,0,0,0.0143652,0.663843,1.64116e-06,0,0.663843,0,0,0,0,0,0,0,0.663843,1.64116e-06,0,0.663843,1,0.032,3.96753e-08,-3.97388e-08,6.35673e-11,-0.00362404,0,0,0.00362404,0.0442143,0.0122878,0.000496033,0.000307354,39.9743,-3.33595,-0.196752,320,1,0
0.2,0.0321,0.0005,0.20256,0.00823824,0.00823819,0.00823822,-0.00224623,0,0,0.0144447,0.66457,1.64508e-06,0,0.66457,0,0,0,0,0,0,0,0.66457,1.64508e-06,0,0.66457,1,0.0321,3.86538e-08,-3.87359e-08,8.22067e-11,-0.00361948,0,0,0.00361948,0.0445001,0.0123573,0.000497524,0.000308845,40.0061,-3.34576,-0.19675,321,1,0
0.2,0.0322,0.0005,0.202576,0.00828458,0.00828453,0.00828456,-0.00224753,0,0,0.0145242,0.665298,1.64899e-06,0,0.665298,0,0,0,0,0,0,0,0.665298,1.64899e-06,0,0.665298,1,0.0322,3.76322e-08,-3.77329e-08,1.00847e-10,-0.00361492,0,0,0.00361492,0.044786,0.0124268,0.000499015,0.000310336,40.0379,-3.35557,-0.196749,322,1,0
0.2,0.0323,0.0005,0.202592,0.00833092,0.00833087,0.0083309,-0.00224883,0,0,0.0146037,0.666026,1.6529e-06,0,0.666026,0,0,0,0,0,0,0,0.666026,1.6529e-06,0,0.666026,1,0.0323,3.66106e-08,-3.673e-08,1.19486e-10,-0.00361036,0,0,0.00361036,0.0450719,0.0124964,0.000500506,0.000311826,40.0697,-3.36538,-0.196748,323,1,0
0.2,0.0324,0.0005,0.202608,0.00837726,0.00837721,0.00837724,-0.00225012,0,0,0.0146832,0.666753,1.65682e-06,0,0.666753,0,0,0,0,0,0,0,0.666753,1.65682e-06,0,0.666753,1,0.0324,3.5589e-08,-3.57271e-08,1.38126e-10,-0.0036058,0,0,0.0036058,0.0453578,0.0125659,0.000501996,0.000313317,40.1015,-3.37519,-0.196746,324,1,0
0.2,0.0325,0.0005,0.202624,0.00842359,0.00842355,0.00842358,-0.00225142,0,0,0.0147627,0.667481,1.66073e-06,0,0.667481,0,0,0,0,0,0,0,0.667481,1.66073e-06,0,0.667481,1,0.0325,3.45675e-08,-3.47241e-08,1.56765e-10,-0.00360124,0,0,0.00360124,0.0456437,0.0126354,0.000503487,0.000314808,40.1334,-3.38499,-0.196745,325,1,0
0.2,0.0326,0.0005,0.20264,0.00847247,0.00847243,0.00847245,-0.00225234,0,0,0.0148466,0.668184,1.66376e-06,0,0.668184,0,0,0,0,0,0,0,0.668184,1.66376e-06,0,0.668184,1,0.0326,3.3667e-08,-3.38679e-08,2.01032e-10,-0.00359693,0,0,0.00359693,0.0459726,0.0127087,0.000504878,0.000316199,40.1868,-3.39481,-0.196745,326,1,0
0.2,0.0327,0.0005,0.202656,0.00852135,0.00852131,0.00852133,-0.00225326,0,0,0.0149304,0.668887,1.66678e-06,0,0.668887,0,0,0,0,0,0,0,0.668887,1.66678e-06,0,0.668887,1,0.0327,3.27664e-08,-3.30117e-08,2.45299e-10,-0.00359262,0,0,0.00359262,0.0463015,0.012782,0.000506269,0.000317589,40.2403,-3.40462,-0.196744,327,1,0
0.2,0.0328,0.0005,0.202672,0.00857022,0.00857018,0.0085702,-0.00225418,0,0,0.0150142,0.66959,1.6698e-06,0,0.66959,0,0,0,0,0,0,0,0.66959,1.6698e-06,0,0.66959,1,0.0328,3.1866e-08,-3.21555e-08,2.89565e-10,-0.00358832,0,0,0.00358832,0.0466304,0.0128553,0.000507659,0.00031898,40.2937,-3.41442,-0.196744,328,1,0
0.2,0.0329,0.0005,0.202689,0.0086191,0.00861906,0.00861908,-0.0022551,0,0,0.015098,0.670294,1.67283e-06,0,0.670294,0,0,0,0,0,0,0,0.670294,1.67283e-06,0,0.670294,1,0.0329,3.09654e-08,-3.12993e-08,3.33832e-10,-0.00358401,0,0,0.00358401,0.0469593,0.0129286,0.00050905,0.000320371,40.3472,-3.42424,-0.196744,329,1,0
0.2,0.033,0.0005,0.202705,0.00866797,0.00866793,0.00866796,-0.00225602,0,0,0.0151819,0.670997,1.67585e-06,0,0.670997,0,0,0,0,0,0,0,0.670997,1.67585e-06,0,0.670997,1,0.033,3.0065e-08,-3.04431e-08,3.78097e-10,-0.0035797,0,0,0.0035797,0.0472881,0.0130019,0.00051044,0.000321761,40.4007,-3.43404,-0.196744,330,1,0
0.2,0.0331,0.0005,0.202721,0.00871685,0.00871681,0.00871683,-0.00225694,0,0,0.0152658,0.6717,1.67888e-06,0,0.6717,0,0,0,0,0,0,0,0.6717,1.67888e-06,0,0.6717,1,0.0331,2.91644e-08,-2.95868e-08,4.22364e-10,-0.00357539,0,0,0.00357539,0.047617,0.0130753,0.000511831,0.000323152,40.4541,-3.44386,-0.196743,331,1,0
0.2,0.0332,0.0005,0.202737,0.00876572,0.00876569,0.00876571,-0.00225786,0,0,0.0153496,0.672403,1.6819e-06,0,0.672403,0,0,0,0,0,0,0,0.672403,1.6819e-06,0,0.672403,1,0.0332,2.8264e-08,-2.87306e-08,4.66629e-10,-0.00357108,0,0,0.00357108,0.0479459,0.0131486,0.000513222,0.000324543,40.5076,-3.45366,-0.196743,332,1,0
0.2,0.0333,0.0005,0.202754,0.0088146,0.00881456,0.00881458,-0.00225878,0,0,0.0154335,0.673106,1.68493e-06,0,0.673106,0,0,0,0,0,0,0,0.673106,1.68493e-06,0,0.673106,1,0.0333,2.73634e-08,-2.78744e-08,5.10896e-10,-0.00356678,0,0,0.00356678,0.0482748,0.0132219,0.000514612,0.000325933,40.5611,-3.46347,-0.196743,333,1,0
0.2,0.0334,0.0005,0.20277,0.00886538,0.00886535,0.00886537,-0.00225948,0,0,0.0155206,0.673795,1.68756e-06,0,0.673795,0,0,0,0,0,0,0,0.673795,1.68756e-06,0,0.673795,1,0.0334,2.64687e-08,-2.69714e-08,5.02685e-10,-0.00356262,0,0,0.00356262,0.0486365,0.0132981,0.000515933,0.000327254,40.6291,-3.47329,-0.196744,334,1,0
0.2,0.0335,0.0005,0.202787,0.00891712,0.00891709,0.00891711,-0.00226006,0,0,0.0156094,0.674477,1.69e-06,0,0.674477,0,0,0,0,0,0,0,0.674477,1.69e-06,0,0.674477,1,0.0335,2.55768e-08,-2.60451e-08,4.68232e-10,-0.00355855,0,0,0.00355855,0.0490146,0.0133757,0.000517218,0.000328539,40.7045,-3.4831,-0.196745,335,1,0
0.2,0.0336,0.0005,0.202803,0.00896886,0.00896883,0.00896885,-0.00226065,0,0,0.0156981,0.675158,1.69244e-06,0,0.675158,0,0,0,0,0,0,0,0.675158,1.69244e-06,0,0.675158,1,0.0336,2.46849e-08,-2.51187e-08,4.33781e-10,-0.00355448,0,0,0.00355448,0.0493927,0.0134533,0.000518503,0.000329824,40.7799,-3.49291,-0.196746,336,1,0
0.2,0.0337,0.0005,0.20282,0.0090206,0.00902057,0.00902059,-0.00226123,0,0,0.0157869,0.675839,1.69488e-06,0,0.675839,0,0,0,0,0,0,0,0.675839,1.69488e-06,0,0.675839,1,0.0337,2.3793e-08,-2.41924e-08,3.99329e-10,-0.0035504,0,0,0.0035504,0.0497708,0.0135309,0.000519788,0.000331109,40.8553,-3.50272,-0.196747,337,1,0
0.2,0.0338,0.0005,0.202837,0.00907234,0.00907231,0.00907233,-0.00226182,0,0,0.0158757,0.676521,1.69732e-06,0,0.676521,0,0,0,0,0,0,0,0.676521,1.69732e-06,0,0.676521,1,0.0338,2.29011e-08,-2.3266e-08,3.64876e-10,-0.00354633,0,0,0.00354633,0.0501489,0.0136085,0.000521073,0.000332394,40.9307,-3.51253,-0.196748,338,1,0
0.2,0.0339,0.0005,0.202853,0.00912408,0.00912405,0.00912407,-0.00226241,0,0,0.0159645,0.677202,1.69976e-06,0,0.677202,0,0,0,0,0,0,0,0.677202,1.69976e-06,0,0.677202,1,0.0339,2.20092e-08,-2.23397e-08,3.30425e-10,-0.00354225,0,0,0.00354225,0.050527,0.0136861,0.000522358,0.000333679,41.0061,-3.52234,-0.196749,339,1,0
0.2,0.034,0.0005,0.20287,0.00917582,0.00917579,0.00917581,-0.00226299,0,0,0.0160533,0.677884,1.7022e-06,0,0.677884,0,0,0,0,0,0,0,0.677884,1.7022e-06,0,0.677884,1,0.034,2.11173e-08,-2.14133e-08,2.95973e-10,-0.00353818,0,0,0.00353818,0.0509051,0.0137637,0.000523644,0.000334964,41.0815,-3.53215,-0.19675,340,1,0
0.2,0.0341,0.0005,0.202887,0.00922756,0.00922753,0.00922754,-0.00226358,0,0,0.0161421,0.678565,1.70464e-06,0,0.678565,0,0,0,0,0,0,0,0.678565,1.70464e-06,0,0.678565,1,0.0341,2.02254e-08,-2.0487e-08,2.61522e-10,-0.00353411,0,0,0.00353411,0.0512832,0.0138413,0.000524929,0.000336249,41.1569,-3.54196,-0.196751,341,1,0
0.2,0.0342,0.0005,0.202904,0.00928028,0.00928026,0.00928027,-0.00226406,0,0,0.0162326,0.67924,1.70673e-06,0,0.67924,0,0,0,0,0,0,0,0.67924,1.70673e-06,0,0.67924,1,0.0342,1.93647e-08,-1.95941e-08,2.29361e-10,-0.0035301,0,0,0.0035301,0.0516789,0.0139204,0.000526179,0.000337499,41.2393,-3.55177,-0.196751,342,1,0
0.2,0.0343,0.0005,0.202921,0.00933499,0.00933497,0.00933498,-0.00226435,0,0,0.0163264,0.679902,1.70813e-06,0,0.679902,0,0,0,0,0,0,0,0.679902,1.70813e-06,0,0.679902,1,0.0343,1.85664e-08,-1.87683e-08,2.01786e-10,-0.00352623,0,0,0.00352623,0.05211,0.0140025,0.000527359,0.000338679,41.3356,-3.56158,-0.196747,343,1,0
0.2,0.0344,0.0005,0.202937,0.00938969,0.00938967,0.00938968,-0.00226465,0,0,0.0164203,0.680564,1.70952e-06,0,0.680564,0,0,0,0,0,0,0,0.680564,1.70952e-06,0,0.680564,1,0.0344,1.77681e-08,-1.79424e-08,1.7421e-10,-0.00352236,0,0,0.00352236,0.052541,0.0140845,0.000528539,0.00033986,41.4318,-3.57138,-0.196742,344,1,0
