Points_0,Points_1,Points_2,Points_Magnitude,R_0,R_1,R_2,R_3,R_4,R_5,R_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,U_0,U_1,U_2,U_Magnitude,alpha.water,arc_length,devReff_0,devReff_1,devReff_2,devReff_3,devReff_4,devReff_5,devReff_Magnitude,epsilon,k,nuEff,nut,omega,p,p_rgh,Point ID,vtkValidPointMask,yPlus
0.2,0.0482,0.0005,0.205727,0.0013199,0.00131987,0.00131988,-0.000613746,0,0,0.00236706,1.1821,-6.72514e-07,0,1.1821,0,0,0,0,0,0,0,1.1821,-6.72514e-07,0,1.1821,0.99868,0.0482,8.69556e-08,-6.85457e-08,-1.84099e-08,-0.00290576,0,0,0.00290576,0.000155055,0.00197983,0.000239634,5.09547e-05,0.666883,-4.93038,-0.207642,482,1,0
0.2,0.0483,0.0005,0.20575,0.00127707,0.00127703,0.00127704,-0.000593827,0,0,0.00229024,1.18328,-6.51041e-07,0,1.18328,0,0,0,0,0,0,0,1.18328,-6.51041e-07,0,1.18328,0.998493,0.0483,8.40604e-08,-6.33162e-08,-2.07442e-08,-0.00290054,0,0,0.00290054,5.85583e-05,0.00191557,0.000237622,4.89432e-05,0.26811,-4.94019,-0.208444,483,1,0
0.2,0.0484,0.0005,0.205774,0.00123204,0.00123201,0.00123202,-0.000572891,0,0,0.00220949,1.18452,-6.47635e-07,0,1.18452,0,0,0,0,0,0,0,1.18452,-6.47635e-07,0,1.18452,0.992558,0.0484,7.59292e-08,-5.447e-08,-2.14592e-08,-0.00293566,0,0,0.00293566,2.42859e-05,0.00184804,0.000235347,4.66673e-05,0.124393,-4.94977,-0.234193,484,1,0
0.2,0.0485,0.0005,0.205797,0.00118592,0.00118589,0.0011859,-0.000551444,0,0,0.00212678,1.18579,-6.53261e-07,0,1.18579,0,0,0,0,0,0,0,1.18579,-6.53261e-07,0,1.18579,0.98375,0.0485,6.51799e-08,-4.38153e-08,-2.13646e-08,-0.00299094,0,0,0.00299094,2.11203e-05,0.00177885,0.000232938,4.42591e-05,0.108182,-4.95924,-0.272414,485,1,0
0.2,0.0486,0.0005,0.205821,0.00113979,0.00113977,0.00113978,-0.000529998,0,0,0.00204407,1.18707,-6.58887e-07,0,1.18707,0,0,0,0,0,0,0,1.18707,-6.58887e-07,0,1.18707,0.974942,0.0486,5.4431e-08,-3.31609e-08,-2.127e-08,-0.00304622,0,0,0.00304622,1.79548e-05,0.00170967,0.00023053,4.18509e-05,0.0919725,-4.96872,-0.310634,486,1,0
0.2,0.0487,0.0005,0.205844,0.00109367,0.00109365,0.00109366,-0.000508551,0,0,0.00196135,1.18834,-6.64514e-07,0,1.18834,0,0,0,0,0,0,0,1.18834,-6.64514e-07,0,1.18834,0.966134,0.0487,4.36817e-08,-2.25062e-08,-2.11755e-08,-0.0031015,0,0,0.0031015,1.47892e-05,0.00164049,0.000228122,3.94427e-05,0.0757619,-4.97819,-0.348856,487,1,0
0.2,0.0488,0.0005,0.205868,0.00104755,0.00104753,0.00104754,-0.000487105,0,0,0.00187864,1.18961,-6.70139e-07,0,1.18961,0,0,0,0,0,0,0,1.18961,-6.70139e-07,0,1.18961,0.957327,0.0488,3.29328e-08,-1.18519e-08,-2.10809e-08,-0.00315677,0,0,0.00315677,1.16237e-05,0.00157131,0.000225714,3.70345e-05,0.0595519,-4.98766,-0.387076,488,1,0
0.2,0.0489,0.0005,0.205892,0.00100142,0.00100141,0.00100141,-0.000465659,0,0,0.00179593,1.19089,-6.75766e-07,0,1.19089,0,0,0,0,0,0,0,1.19089,-6.75766e-07,0,1.19089,0.948519,0.0489,2.21835e-08,-1.19712e-09,-2.09863e-08,-0.00321205,0,0,0.00321205,8.45808e-06,0.00150213,0.000223306,3.46263e-05,0.0433414,-4.99713,-0.425297,489,1,0
0.2,0.049,0.0005,0.205916,0.000955301,0.000955294,0.000955292,-0.000444212,0,0,0.00171321,1.19216,-6.81392e-07,0,1.19216,0,0,0,0,0,0,0,1.19216,-6.81392e-07,0,1.19216,0.939711,0.049,1.14342e-08,9.45762e-09,-2.08918e-08,-0.00326733,0,0,0.00326733,5.29246e-06,0.00143294,0.000220897,3.22181e-05,0.0271308,-5.00661,-0.463519,490,1,0
0.2,0.0491,0.0005,0.205939,0.000909179,0.000909175,0.000909172,-0.000422766,0,0,0.0016305,1.19343,-6.87018e-07,0,1.19343,0,0,0,0,0,0,0,1.19343,-6.87018e-07,0,1.19343,0.930903,0.0491,6.85325e-10,2.0112e-08,-2.07972e-08,-0.00332261,0,0,0.00332261,2.12696e-06,0.00136376,0.000218489,2.98099e-05,0.0109208,-5.01608,-0.501739,491,1,0
0.2,0.0492,0.0005,0.205963,0.000861788,0.000861787,0.000861782,-0.000398564,0,0,0.00154495,1.1949,-6.96516e-07,0,1.1949,0,0,0,0,0,0,0,1.1949,-6.96516e-07,0,1.1949,0.908018,0.0492,-1.53652e-08,3.42937e-08,-1.89284e-08,-0.00349624,0,0,0.00349624,0.00209399,0.00129268,0.000216098,2.74188e-05,65.4451,-5.02482,-0.602112,492,1,0
0.2,0.0493,0.0005,0.205987,0.000811864,0.000811865,0.00081186,-0.000368851,0,0,0.00145376,1.19675,-7.13759e-07,0,1.19675,0,0,0,0,0,0,0,1.19675,-7.13759e-07,0,1.19675,0.856982,0.0493,-4.20171e-08,5.55288e-08,-1.35115e-08,-0.00390655,0,0,0.00390655,0.00837569,0.00121779,0.000213741,2.50618e-05,261.773,-5.03209,-0.82678,493,1,0
0.2,0.0494,0.0005,0.206011,0.000761939,0.00076194,0.000761936,-0.000339138,0,0,0.00136259,1.19861,-7.31003e-07,0,1.19861,0,0,0,0,0,0,0,1.19861,-7.31003e-07,0,1.19861,0.805943,0.0494,-6.86701e-08,7.67646e-08,-8.09436e-09,-0.00431688,0,0,0.00431688,0.0146576,0.00114291,0.000211384,2.27048e-05,458.108,-5.03936,-1.05146,494,1,0
0.2,0.0495,0.0005,0.206035,0.000712016,0.000712017,0.000712013,-0.000309425,0,0,0.00127147,1.20046,-7.48246e-07,0,1.20046,0,0,0,0,0,0,0,1.20046,-7.48246e-07,0,1.20046,0.754906,0.0495,-9.53221e-08,9.79996e-08,-2.67742e-09,-0.0047272,0,0,0.0047272,0.0209393,0.00106802,0.000209027,2.03478e-05,654.435,-5.04663,-1.27612,495,1,0
0.2,0.0496,0.0005,0.206059,0.000662091,0.000662093,0.000662089,-0.000279711,0,0,0.00118039,1.20232,-7.6549e-07,0,1.20232,0,0,0,0,0,0,0,1.20232,-7.6549e-07,0,1.20232,0.703867,0.0496,-1.21975e-07,1.19235e-07,2.73971e-09,-0.00513753,0,0,0.00513753,0.0272212,0.000993136,0.00020667,1.79908e-05,850.77,-5.0539,-1.5008,496,1,0
0.2,0.0497,0.0005,0.206083,0.000612167,0.00061217,0.000612167,-0.000249999,0,0,0.00108938,1.20417,-7.82733e-07,0,1.20417,0,0,0,0,0,0,0,1.20417,-7.82733e-07,0,1.20417,0.652831,0.0497,-1.48627e-07,1.4047e-07,8.15664e-09,-0.00554785,0,0,0.00554785,0.0335029,0.000918252,0.000204313,1.56339e-05,1047.1,-5.06117,-1.72547,497,1,0
0.2,0.0498,0.0005,0.206107,0.000562242,0.000562246,0.000562242,-0.000220285,0,0,0.000998438,1.20603,-7.99977e-07,0,1.20603,0,0,0,0,0,0,0,1.20603,-7.99977e-07,0,1.20603,0.601792,0.0498,-1.7528e-07,1.61706e-07,1.35738e-08,-0.00595818,0,0,0.00595818,0.0397849,0.000843365,0.000201956,1.32768e-05,1243.43,-5.06844,-1.95015,498,1,0
0.2,0.0499,0.0005,0.206132,0.000512319,0.000512323,0.00051232,-0.000190573,0,0,0.000907599,1.20788,-8.1722e-07,0,1.20788,0,0,0,0,0,0,0,1.20788,-8.1722e-07,0,1.20788,0.550755,0.0499,-2.01932e-07,1.82941e-07,1.89907e-08,-0.00636849,0,0,0.00636849,0.0460666,0.000768481,0.000199599,1.09199e-05,1439.76,-5.07571,-2.17481,499,1,0
0.2,0.05,0.0005,0.206156,0.000462394,0.000462399,0.000462396,-0.000160859,0,0,0.000816888,1.20974,-8.34463e-07,0,1.20974,0,0,0,0,0,0,0,1.20974,-8.34463e-07,0,1.20974,0.499716,0.05,-2.28585e-07,2.04177e-07,2.44078e-08,-0.00677883,0,0,0.00677883,0.0523485,0.000693594,0.000197242,8.56286e-06,1636.09,-5.08298,-2.39949,500,1,0
0.2,0.0501,0.0005,0.20618,0.000425685,0.000425689,0.000425686,-0.00014204,0,0,0.000750868,1.2149,-9.11012e-07,0,1.2149,0,0,0,0,0,0,0,1.2149,-9.11012e-07,0,1.2149,0.448713,0.0501,-2.4407e-07,2.21521e-07,2.25482e-08,-0.00771229,0,0,0.00771229,0.0561484,0.00063853,0.000196223,7.54368e-06,2184.63,-5.0865,-2.62528,501,1,0
0.2,0.0502,0.0005,0.206204,0.000388977,0.000388981,0.000388979,-0.000123222,0,0,0.000684907,1.22006,-9.87557e-07,0,1.22006,0,0,0,0,0,0,0,1.22006,-9.87557e-07,0,1.22006,0.397712,0.0502,-2.59554e-07,2.38865e-07,2.06887e-08,-0.00864573,0,0,0.00864573,0.0599482,0.000583468,0.000195204,6.52453e-06,2733.14,-5.09002,-2.85105,502,1,0
0.2,0.0503,0.0005,0.206229,0.000352268,0.000352271,0.000352269,-0.000104403,0,0,0.000619016,1.22522,-1.06411e-06,0,1.22522,0,0,0,0,0,0,0,1.22522,-1.06411e-06,0,1.22522,0.346708,0.0503,-2.75039e-07,2.5621e-07,1.88291e-08,-0.0095792,0,0,0.0095792,0.0637481,0.000528404,0.000194184,5.50535e-06,3281.67,-5.09354,-3.07684,503,1,0
0.2,0.0504,0.0005,0.206253,0.00031556,0.000315563,0.000315561,-8.55844e-05,0,0,0.000553229,1.23038,-1.14065e-06,0,1.23038,0,0,0,0,0,0,0,1.23038,-1.14065e-06,0,1.23038,0.295707,0.0504,-2.90523e-07,2.73553e-07,1.69696e-08,-0.0105126,0,0,0.0105126,0.0675479,0.000473342,0.000193165,4.4862e-06,3830.18,-5.09705,-3.30262,504,1,0
0.2,0.0505,0.0005,0.206278,0.000278851,0.000278853,0.000278852,-6.67655e-05,0,0,0.000487579,1.23554,-1.2172e-06,0,1.23554,0,0,0,0,0,0,0,1.23554,-1.2172e-06,0,1.23554,0.244703,0.0505,-3.06008e-07,2.90898e-07,1.511e-08,-0.0114461,0,0,0.0114461,0.0713479,0.000418278,0.000192146,3.46702e-06,4378.72,-5.10057,-3.52841,505,1,0
0.2,0.0506,0.0005,0.206302,0.000242143,0.000242145,0.000242144,-4.79472e-05,0,0,0.000422138,1.2407,-1.29375e-06,0,1.2407,0,0,0,0,0,0,0,1.2407,-1.29375e-06,0,1.2407,0.193702,0.0506,-3.21492e-07,3.08241e-07,1.32504e-08,-0.0123795,0,0,0.0123795,0.0751476,0.000363216,0.000191127,2.44787e-06,4927.23,-5.10409,-3.75418,506,1,0
0.2,0.0507,0.0005,0.206327,0.000205434,0.000205435,0.000205435,-2.91282e-05,0,0,0.000357014,1.24586,-1.37029e-06,0,1.24586,0,0,0,0,0,0,0,1.24586,-1.37029e-06,0,1.24586,0.142698,0.0507,-3.36976e-07,3.25586e-07,1.13908e-08,-0.013313,0,0,0.013313,0.0789476,0.000308152,0.000190108,1.42869e-06,5475.76,-5.1076,-3.97997,507,1,0
0.2,0.0508,0.0005,0.206351,0.000168727,0.000168727,0.000168727,-1.03099e-05,0,0,0.000292425,1.25102,-1.44684e-06,0,1.25102,0,0,0,0,0,0,0,1.25102,-1.44684e-06,0,1.25102,0.0916966,0.0508,-3.52461e-07,3.42929e-07,9.53132e-09,-0.0142464,0,0,0.0142464,0.0827474,0.00025309,0.000189089,4.09547e-07,6024.27,-5.11112,-4.20575,508,1,0
0.2,0.0509,0.0005,0.206376,0.000148179,0.00014818,0.000148179,-3.86888e-06,0,0,0.000256684,1.25958,-1.54136e-06,0,1.25958,0,0,0,0,0,0,0,1.25958,-1.54136e-06,0,1.25958,0.068846,0.0509,-3.46896e-07,3.4043e-07,6.46555e-09,-0.0151031,0,0,0.0151031,0.0805868,0.000222269,0.000188745,6.56012e-08,6246.92,-5.11317,-4.30727,509,1,0
0.2,0.051,0.0005,0.206401,0.000135713,0.000135714,0.000135713,-3.6169e-06,0,0,0.00023509,1.26985,-1.64487e-06,0,1.26985,0,0,0,0,0,0,0,1.26985,-1.64487e-06,0,1.26985,0.0600722,0.051,-3.30806e-07,3.28009e-07,2.79683e-09,-0.0159214,0,0,0.0159214,0.0754461,0.00020357,0.000188738,5.92735e-08,6306.62,-5.11449,-4.34666,510,1,0
0.2,0.0511,0.0005,0.206425,0.000123247,0.000123247,0.000123247,-3.3649e-06,0,0,0.000213496,1.28012,-1.74838e-06,0,1.28012,0,0,0,0,0,0,0,1.28012,-1.74838e-06,0,1.28012,0.0512981,0.0511,-3.14716e-07,3.15588e-07,-8.7202e-10,-0.0167398,0,0,0.0167398,0.0703053,0.00018487,0.000188732,5.29455e-08,6366.33,-5.11581,-4.38606,511,1,0
0.2,0.0512,0.0005,0.20645,0.00011078,0.00011078,0.00011078,-3.11291e-06,0,0,0.000191902,1.29038,-1.85189e-06,0,1.29038,0,0,0,0,0,0,0,1.29038,-1.85189e-06,0,1.29038,0.042524,0.0512,-2.98626e-07,3.03167e-07,-4.54087e-09,-0.0175581,0,0,0.0175581,0.0651645,0.00016617,0.000188726,4.66176e-08,6426.03,-5.11713,-4.42545,512,1,0
0.2,0.0513,0.0005,0.206475,9.83142e-05,9.83144e-05,9.83142e-05,-2.86092e-06,0,0,0.000170309,1.30065,-1.9554e-06,0,1.30065,0,0,0,0,0,0,0,1.30065,-1.9554e-06,0,1.30065,0.0337502,0.0513,-2.82537e-07,2.90746e-07,-8.20959e-09,-0.0183764,0,0,0.0183764,0.0600238,0.000147471,0.00018872,4.02899e-08,6485.74,-5.11844,-4.46484,513,1,0
0.2,0.0514,0.0005,0.2065,8.58477e-05,8.58478e-05,8.58477e-05,-2.60893e-06,0,0,0.000148716,1.31092,-2.05891e-06,0,1.31092,0,0,0,0,0,0,0,1.31092,-2.05891e-06,0,1.31092,0.0249761,0.0514,-2.66447e-07,2.78325e-07,-1.18784e-08,-0.0191947,0,0,0.0191947,0.054883,0.000128772,0.000188713,3.3962e-08,6545.44,-5.11976,-4.50423,514,1,0
0.2,0.0515,0.0005,0.206525,7.33817e-05,7.33817e-05,7.33817e-05,-2.35694e-06,0,0,0.000127123,1.32118,-2.16242e-06,0,1.32118,0,0,0,0,0,0,0,1.32118,-2.16242e-06,0,1.32118,0.0162023,0.0515,-2.50358e-07,2.65905e-07,-1.55472e-08,-0.020013,0,0,0.020013,0.0497424,0.000110073,0.000188707,2.76343e-08,6605.15,-5.12108,-4.54362,515,1,0
0.2,0.0516,0.0005,0.20655,6.09151e-05,6.09152e-05,6.09151e-05,-2.10494e-06,0,0,0.000105529,1.33145,-2.26593e-06,0,1.33145,0,0,0,0,0,0,0,1.33145,-2.26593e-06,0,1.33145,0.00742813,0.0516,-2.34268e-07,2.53484e-07,-1.9216e-08,-0.0208313,0,0,0.0208313,0.0446015,9.13727e-05,0.000188701,2.13064e-08,6664.85,-5.1224,-4.58302,516,1,0
0.2,0.0517,0.0005,0.206575,5.23466e-05,5.23466e-05,5.23466e-05,-2.00652e-06,0,0,9.06891e-05,1.34243,-2.34758e-06,0,1.34243,0,0,0,0,0,0,0,1.34243,-2.34758e-06,0,1.34243,0.00151597,0.0517,-2.18003e-07,2.38981e-07,-2.09783e-08,-0.0214395,0,0,0.0214395,0.0401871,7.85199e-05,0.000188697,1.7624e-08,6563.07,-5.1236,-4.60956,517,1,0
0.2,0.0518,0.0005,0.2066,5.15725e-05,5.15725e-05,5.15725e-05,-2.21522e-06,0,0,8.93537e-05,1.35482,-2.3855e-06,0,1.35482,0,0,0,0,0,0,0,1.35482,-2.3855e-06,0,1.35482,0.00132676,0.0518,-2.01388e-07,2.20315e-07,-1.89278e-08,-0.0216275,0,0,0.0216275,0.0372249,7.73588e-05,0.000188699,1.92321e-08,6138.32,-5.12459,-4.61043,518,1,0
0.2,0.0519,0.0005,0.206625,5.07984e-05,5.07985e-05,5.07984e-05,-2.42391e-06,0,0,8.80189e-05,1.36721,-2.42342e-06,0,1.36721,0,0,0,0,0,0,0,1.36721,-2.42342e-06,0,1.36721,0.00113756,0.0519,-1.84773e-07,2.0165e-07,-1.68775e-08,-0.0218155,0,0,0.0218155,0.0342627,7.61977e-05,0.0001887,2.08402e-08,5713.59,-5.12558,-4.61129,519,1,0
0.2,0.052,0.0005,0.20665,5.00244e-05,5.00244e-05,5.00244e-05,-2.63261e-06,0,0,8.66847e-05,1.3796,-2.46135e-06,0,1.3796,0,0,0,0,0,0,0,1.3796,-2.46135e-06,0,1.3796,0.000948347,0.052,-1.68157e-07,1.82984e-07,-1.4827e-08,-0.0220034,0,0,0.0220034,0.0313005,7.50366e-05,0.000188702,2.24483e-08,5288.84,-5.12657,-4.61215,520,1,0
0.2,0.0521,0.0005,0.206675,4.92503e-05,4.92503e-05,4.92503e-05,-2.8413e-06,0,0,8.53514e-05,1.39199,-2.49927e-06,0,1.39199,0,0,0,0,0,0,0,1.39199,-2.49927e-06,0,1.39199,0.000759145,0.0521,-1.51543e-07,1.64319e-07,-1.27767e-08,-0.0221914,0,0,0.0221914,0.0283384,7.38755e-05,0.000188703,2.40563e-08,4864.11,-5.12755,-4.61302,521,1,0
0.2,0.0522,0.0005,0.2067,4.84762e-05,4.84762e-05,4.84762e-05,-3.05e-06,0,0,8.40187e-05,1.40438,-2.5372e-06,0,1.40438,0,0,0,0,0,0,0,1.40438,-2.5372e-06,0,1.40438,0.000569936,0.0522,-1.34927e-07,1.45653e-07,-1.07262e-08,-0.0223794,0,0,0.0223794,0.0253762,7.27144e-05,0.000188705,2.56645e-08,4439.36,-5.12854,-4.61388,522,1,0
0.2,0.0523,0.0005,0.206726,4.77022e-05,4.77022e-05,4.77022e-05,-3.25869e-06,0,0,8.26868e-05,1.41677,-2.57512e-06,0,1.41677,0,0,0,0,0,0,0,1.41677,-2.57512e-06,0,1.41677,0.000380726,0.0523,-1.18312e-07,1.26987e-07,-8.67579e-09,-0.0225674,0,0,0.0225674,0.0224139,7.15533e-05,0.000188707,2.72726e-08,4014.62,-5.12953,-4.61474,523,1,0
0.2,0.0524,0.0005,0.206751,4.69281e-05,4.69281e-05,4.69281e-05,-3.46738e-06,0,0,8.13558e-05,1.42916,-2.61304e-06,0,1.42916,0,0,0,0,0,0,0,1.42916,-2.61304e-06,0,1.42916,0.000191524,0.0524,-1.01697e-07,1.08322e-07,-6.62542e-09,-0.0227553,0,0,0.0227553,0.0194518,7.03922e-05,0.000188708,2.88806e-08,3589.88,-5.13052,-4.61561,524,1,0
0.2,0.0525,0.0005,0.206776,4.61542e-05,4.61542e-05,4.61542e-05,-3.6761e-06,0,0,8.00259e-05,1.44155,-2.65097e-06,0,1.44155,0,0,0,0,0,0,0,1.44155,-2.65097e-06,0,1.44155,2.32229e-06,0.0525,-8.50818e-08,8.96569e-08,-4.57503e-09,-0.0229433,0,0,0.0229433,0.0164897,6.92314e-05,0.00018871,3.04889e-08,3165.15,-5.13151,-4.61647,525,1,0
0.2,0.0526,0.0005,0.206802,4.97136e-05,4.97136e-05,4.97136e-05,-4.44076e-06,0,0,8.62209e-05,1.45348,-2.66298e-06,0,1.45348,0,0,0,0,0,0,0,1.45348,-2.66298e-06,0,1.45348,2.04367e-06,0.0526,-8.01957e-08,8.40451e-08,-3.8494e-09,-0.0228283,0,0,0.0228283,0.0162664,7.45705e-05,0.000188717,3.73084e-08,2979.81,-5.13249,-4.61647,526,1,0
0.2,0.0527,0.0005,0.206827,5.32731e-05,5.32731e-05,5.32731e-05,-5.20545e-06,0,0,9.24184e-05,1.4654,-2.675e-06,0,1.4654,0,0,0,0,0,0,0,1.4654,-2.675e-06,0,1.4654,1.76504e-06,0.0527,-7.53094e-08,7.84332e-08,-3.12375e-09,-0.0227133,0,0,0.0227133,0.0160432,7.99097e-05,0.000188723,4.4128e-08,2794.47,-5.13347,-4.61647,527,1,0
0.2,0.0528,0.0005,0.206853,5.68325e-05,5.68325e-05,5.68325e-05,-5.9701e-06,0,0,9.86176e-05,1.47733,-2.68701e-06,0,1.47733,0,0,0,0,0,0,0,1.47733,-2.68701e-06,0,1.47733,1.48643e-06,0.0528,-7.04233e-08,7.28214e-08,-2.39812e-09,-0.0225983,0,0,0.0225983,0.0158199,8.52488e-05,0.00018873,5.09475e-08,2609.14,-5.13445,-4.61647,528,1,0
0.2,0.0529,0.0005,0.206878,6.0392e-05,6.0392e-05,6.0392e-05,-6.73479e-06,0,0,0.000104819,1.48925,-2.69903e-06,0,1.48925,0,0,0,0,0,0,0,1.48925,-2.69903e-06,0,1.48925,1.2078e-06,0.0529,-6.5537e-08,6.72095e-08,-1.67247e-09,-0.0224832,0,0,0.0224832,0.0155967,9.05881e-05,0.000188737,5.77671e-08,2423.79,-5.13543,-4.61647,529,1,0
0.2,0.053,0.0005,0.206904,6.39514e-05,6.39514e-05,6.39514e-05,-7.49945e-06,0,0,0.000111021,1.50118,-2.71104e-06,0,1.50118,0,0,0,0,0,0,0,1.50118,-2.71104e-06,0,1.50118,9.29183e-07,0.053,-6.06509e-08,6.15977e-08,-9.4684e-10,-0.0223682,0,0,0.0223682,0.0153734,9.59272e-05,0.000188744,6.45866e-08,2238.46,-5.13641,-4.61648,530,1,0
0.2,0.0531,0.0005,0.20693,6.75109e-05,6.75109e-05,6.75109e-05,-8.26413e-06,0,0,0.000117224,1.5131,-2.72305e-06,0,1.5131,0,0,0,0,0,0,0,1.5131,-2.72305e-06,0,1.5131,6.50556e-07,0.0531,-5.57646e-08,5.59858e-08,-2.21186e-10,-0.0222532,0,0,0.0222532,0.0151502,0.000101266,0.000188751,7.14062e-08,2053.12,-5.13739,-4.61648,531,1,0
0.2,0.0532,0.0005,0.206955,7.10703e-05,7.10703e-05,7.10703e-05,-9.02879e-06,0,0,0.000123428,1.52503,-2.73507e-06,0,1.52503,0,0,0,0,0,0,0,1.52503,-2.73507e-06,0,1.52503,3.71939e-07,0.0532,-5.08785e-08,5.0374e-08,5.04441e-10,-0.0221382,0,0,0.0221382,0.0149269,0.000106606,0.000188757,7.82257e-08,1867.78,-5.13837,-4.61648,532,1,0
0.2,0.0533,0.0005,0.206981,7.46299e-05,7.46299e-05,7.46299e-05,-9.79348e-06,0,0,0.000129633,1.53695,-2.74708e-06,0,1.53695,0,0,0,0,0,0,0,1.53695,-2.74708e-06,0,1.53695,9.33117e-08,0.0533,-4.59922e-08,4.47621e-08,1.2301e-09,-0.0220232,0,0,0.0220232,0.0147036,0.000111945,0.000188764,8.50454e-08,1682.44,-5.13935,-4.61648,533,1,0
0.2,0.0534,0.0005,0.207007,8.06262e-05,8.06262e-05,8.06262e-05,-1.13219e-05,0,0,0.000140107,1.54851,-2.75771e-06,0,1.54851,0,0,0,0,0,0,0,1.54851,-2.75771e-06,0,1.54851,4.03367e-10,0.0534,-4.60363e-08,4.44128e-08,1.62346e-09,-0.0219015,0,0,0.0219015,0.0147913,0.000120939,0.000188778,9.92887e-08,1569.01,-5.14033,-4.61648,534,1,0
0.2,0.0535,0.0005,0.207033,8.78407e-05,8.78407e-05,8.78407e-05,-1.32322e-05,0,0,0.000152719,1.55988,-2.76763e-06,0,1.55988,0,0,0,0,0,0,0,1.55988,-2.76763e-06,0,1.55988,3.5448e-10,0.0535,-4.85456e-08,4.66949e-08,1.85068e-09,-0.0217764,0,0,0.0217764,0.0150345,0.000131761,0.000188796,1.17243e-07,1491.54,-5.14131,-4.61648,535,1,0
0.2,0.0536,0.0005,0.207058,9.50555e-05,9.50555e-05,9.50555e-05,-1.51425e-05,0,0,0.000165336,1.57124,-2.77756e-06,0,1.57124,0,0,0,0,0,0,0,1.57124,-2.77756e-06,0,1.57124,3.05592e-10,0.0536,-5.1055e-08,4.89771e-08,2.0779e-09,-0.0216513,0,0,0.0216513,0.0152776,0.000142583,0.000188814,1.35198e-07,1414.06,-5.1423,-4.61648,536,1,0
0.2,0.0537,0.0005,0.207084,0.00010227,0.00010227,0.00010227,-1.70528e-05,0,0,0.000177956,1.58261,-2.78748e-06,0,1.58261,0,0,0,0,0,0,0,1.58261,-2.78748e-06,0,1.58261,2.56705e-10,0.0537,-5.35643e-08,5.12592e-08,2.30511e-09,-0.0215263,0,0,0.0215263,0.0155208,0.000153405,0.000188832,1.53153e-07,1336.59,-5.14328,-4.61648,537,1,0
0.2,0.0538,0.0005,0.20711,0.000109485,0.000109485,0.000109485,-1.89631e-05,0,0,0.000190579,1.59398,-2.79741e-06,0,1.59398,0,0,0,0,0,0,0,1.59398,-2.79741e-06,0,1.59398,2.07816e-10,0.0538,-5.60737e-08,5.35413e-08,2.53234e-09,-0.0214012,0,0,0.0214012,0.0157639,0.000164227,0.00018885,1.71108e-07,1259.12,-5.14426,-4.61648,538,1,0
0.2,0.0539,0.0005,0.207136,0.000116699,0.000116699,0.000116699,-2.08734e-05,0,0,0.000203204,1.60535,-2.80734e-06,0,1.60535,0,0,0,0,0,0,0,1.60535,-2.80734e-06,0,1.60535,1.58929e-10,0.0539,-5.8583e-08,5.58234e-08,2.75955e-09,-0.0212761,0,0,0.0212761,0.0160071,0.000175049,0.000188868,1.89062e-07,1181.64,-5.14524,-4.61648,539,1,0
0.2,0.054,0.0005,0.207162,0.000123914,0.000123914,0.000123914,-2.27837e-05,0,0,0.000215831,1.61671,-2.81726e-06,0,1.61671,0,0,0,0,0,0,0,1.61671,-2.81726e-06,0,1.61671,1.1004e-10,0.054,-6.10924e-08,5.81056e-08,2.98677e-09,-0.021151,0,0,0.021151,0.0162502,0.000185871,0.000188886,2.07018e-07,1104.17,-5.14622,-4.61648,540,1,0
0.2,0.0541,0.0005,0.207188,0.000131128,0.000131128,0.000131128,-2.4694e-05,0,0,0.00022846,1.62808,-2.82719e-06,0,1.62808,0,0,0,0,0,0,0,1.62808,-2.82719e-06,0,1.62808,6.11528e-11,0.0541,-6.36017e-08,6.03876e-08,3.21399e-09,-0.021026,0,0,0.021026,0.0164934,0.000196693,0.000188904,2.24972e-07,1026.7,-5.1472,-4.61648,541,1,0
0.2,0.0542,0.0005,0.207215,0.000139629,0.000139629,0.000139629,-2.72285e-05,0,0,0.000243373,1.63926,-2.84083e-06,0,1.63926,0,0,0,0,0,0,0,1.63926,-2.84083e-06,0,1.63926,2.74602e-11,0.0542,-6.62946e-08,6.3072e-08,3.22255e-09,-0.0209009,0,0,0.0209009,0.0167758,0.000209444,0.000188929,2.49558e-07,962.666,-5.14818,-4.61648,542,1,0
0.2,0.0543,0.0005,0.207241,0.000150703,0.000150703,0.000150703,-3.1011e-05,0,0,0.00026286,1.65006,-2.86188e-06,0,1.65006,0,0,0,0,0,0,0,1.65006,-2.86188e-06,0,1.65006,2.41602e-11,0.0543,-6.93544e-08,6.65606e-08,2.79382e-09,-0.0207759,0,0,0.0207759,0.0171366,0.000226054,0.000188967,2.87405e-07,925.527,-5.14916,-4.61648,543,1,0
0.2,0.0544,0.0005,0.207267,0.000161776,0.000161776,0.000161776,-3.47936e-05,0,0,0.000282357,1.66087,-2.88293e-06,0,1.66087,0,0,0,0,0,0,0,1.66087,-2.88293e-06,0,1.66087,2.08601e-11,0.0544,-7.24144e-08,7.00493e-08,2.36508e-09,-0.020651,0,0,0.020651,0.0174975,0.000242664,0.000189005,3.25252e-07,888.386,-5.15014,-4.61648,544,1,0
